Bo_Age,Ln_Orig,Orig_LTV_Ratio_Pct,Credit_score,First_home,Tot_mthly_debt_exp,Tot_mthly_incm,orig_apprd_val_amt,pur_prc_amt,DTI Ratio,Status,OUTCOME,State,Median_state_inc,UPB>Appraisal
37,45500,100,659,N,2306,5736,118000,118000,0.402022,Active,non-default,CA,"49,894",0
43,153351,102,620,Y,895,3656,88000,85150,0.244803,Pay-off,non-default,AL,"38,111",1
36,102900,100,750,N,1898,4029,168000,167000,0.471085,Pay-off,non-default,CA,"49,894",0
40,84600,98,616,N,1599,5150,172000,168000,0.310485,Active,non-default,TX,"41,275",0
48,61200,90,659,N,1634,5236,185000,185000,0.31207,Pay-off,non-default,IL,"45,787",0
41,160500,97,756,N,828,2650,100409,100000,0.312453,Active,non-default,AZ,"42,590",1
25,124700,100,625,N,2422,5586,151000,149900,0.433584,Pay-off,non-default,VA,"53,275",0
27,107445,86,534,Y,2570,5338,0,162000,0.481454,Active,non-default,FL,"40,171",1
31,53250,97,645,N,1719,6908,141000,139901,0.248842,Active,non-default,TX,"41,275",0
37,89000,70,680,N,1316,8951,136000,89000,0.147023,Pay-off,non-default,TX,"41,275",0
28,141450,92,721,N,2737,6212,95000,95000,0.440599,Active,non-default,FL,"40,171",1
28,56150,97,727,Y,2041,7500,350000,349990,0.272133,Active,non-default,CA,"49,894",0
25,40850,97,652,N,0,6667,142000,40850,0,Active,non-default,AR,"33,948",0
46,165200,80,639,Y,0,5025,475000,475000,0,Default,default,NY,"44,228",0
34,145725,95,598,Y,1723,4000,190000,188900,0.43075,Active,non-default,LA,"35,523",0
40,135050,91,630,N,2151,4888,95100,95100,0.440057,Pay-off,non-default,VA,"53,275",1
24,164800,97,658,N,1497,4391,153000,151500,0.340925,Active,non-default,OR,"42,617",1
22,90000,100,604,Y,1372,5249,104500,104500,0.261383,Pay-off,non-default,VA,"53,275",0
33,123000,100,690,N,1421,4500,166000,160000,0.315778,Active,non-default,TX,"41,275",0
37,118000,100,784,N,2659,9700,465000,464950,0.274124,Active,non-default,CA,"49,894",0
34,88000,80,688,N,0,5025,158000,154000,0,Pay-off,non-default,FL,"40,171",0
37,152000,80,672,N,3593,9166,245000,245000,0.391992,Active,non-default,MI,"44,476",0
51,270000,90,739,Y,1284,3047,151000,150000,0.421398,Pay-off,non-default,FL,"40,171",1
34,153900,100,665,N,2251,5247,111500,111500,0.429007,Active,non-default,TN,"38,550",1
31,58200,97,525,N,2604,7434,162000,155000,0.350282,Active,non-default,TN,"38,550",0
37,179000,100,747,N,2343,6083,301000,300700,0.385172,Pay-off,non-default,DC,"43,003",0
37,225000,90,760,Y,1515,2840,145000,144950,0.533451,Active,non-default,WA,"48,688",1
42,255510,90,692,Y,1237,2708,123000,118000,0.456795,Pay-off,non-default,IL,"45,787",1
28,124450,95,810,N,2562,6185,150000,149900,0.414228,Pay-off,non-default,CT,"55,970",0
48,137250,95,755,Y,5182,10667,230000,216373,0.485797,Active,non-default,FL,"40,171",0
37,150000,66,710,N,4227,12380,77000,75900,0.341438,Active,non-default,TX,"41,275",1
46,162000,100,590,Y,1554,4000,140000,135000,0.3885,Pay-off,non-default,FL,"40,171",1
34,189003,102,718,N,1339,3900,245000,189003,0.343333,Active,non-default,CA,"49,894",0
36,191920,80,645,N,2155,2289,102000,101300,0.941459,Active,non-default,NC,"39,000",1
37,141500,100,504,N,1589,4250,104500,104100,0.373882,Active,non-default,GA,"43,217",1
54,116900,100,704,N,1968,6108,178000,177500,0.3222,Active,non-default,MD,"56,763",0
41,160268,102,720,N,746,3250,99000,98500,0.229538,Active,non-default,NC,"39,000",1
55,197000,90,716,N,1414,2772,149900,149900,0.510101,Active,non-default,CA,"49,894",1
29,256450,100,694,N,1041,1710,136500,133000,0.608772,Active,non-default,WI,"47,220",1
40,189400,80,600,N,4292,11935,253000,250219,0.359615,Active,non-default,NC,"39,000",0
37,97500,100,709,Y,3108,7105,110000,110000,0.437438,Active,non-default,FL,"40,171",0
26,299500,100,619,Y,1976,3208,226000,206000,0.61596,Active,non-default,IL,"45,787",1
37,209000,95,631,Y,1388,3883,102000,102000,0.357456,Pay-off,non-default,FL,"40,171",1
25,44300,98,741,N,1828,8500,225000,219000,0.215059,Pay-off,non-default,AZ,"42,590",0
42,227000,99,768,N,2405,5712,73000,72000,0.421043,Active,non-default,MD,"56,763",1
35,143000,97,772,N,1887,6000,173000,172500,0.3145,Active,non-default,MI,"44,476",0
39,98850,95,672,Y,1446,3706,196000,196000,0.390178,Active,non-default,VA,"53,275",0
33,131848,102,647,N,3221,3222,149000,148000,0.99969,Active,non-default,IL,"45,787",0
28,81900,100,727,N,1263,6200,181000,81900,0.20371,Active,non-default,OR,"42,617",0
28,143900,100,808,N,1628,5233,398000,399000,0.311103,Active,non-default,NY,"44,228",0
24,196400,80,572,Y,624,1782,90000,85000,0.350168,Active,non-default,LA,"35,523",1
33,105109,100,667,N,0,5841,127000,125000,0,Active,non-default,TX,"41,275",0
30,60900,97,673,N,1320,15000,145000,145000,0.088,Default,default,VA,"53,275",0
23,46000,100,704,N,2781,7408,255500,254901,0.375405,Active,non-default,FL,"40,171",0
21,117000,90,667,Y,1872,3500,140000,131000,0.534857,Pay-off,non-default,SC,"39,326",0
36,172550,102,663,N,1141,2576,116500,116500,0.442935,Pay-off,non-default,AZ,"42,590",1
32,96000,100,798,N,1847,5506,156000,153000,0.335452,Pay-off,non-default,SC,"39,326",0
37,249275,99,762,N,857,3000,80000,79700,0.285667,Active,non-default,TN,"38,550",1
37,192169,100,726,Y,1867,3373,198001,198001,0.553513,Pay-off,non-default,WA,"48,688",0
52,152800,80,748,Y,1137,3698,80000,79900,0.307463,Active,non-default,FL,"40,171",1
67,105450,95,524,Y,1311,3120,149000,144000,0.420192,Active,non-default,TN,"38,550",0
36,179800,95,517,Y,1920,3430,90000,89900,0.559767,Pay-off,non-default,LA,"35,523",1
28,169000,100,797,N,1811,4959,178000,177834,0.365195,Active,non-default,GA,"43,217",0
36,65800,100,769,N,1365,4777,164000,65800,0.285744,Pay-off,non-default,WA,"48,688",0
28,102000,100,600,N,2236,4774,201225,201225,0.46837,Pay-off,non-default,OH,"44,160",0
40,155000,92,663,Y,1389,3277,122500,122000,0.423863,Active,non-default,FL,"40,171",1
70,136700,100,748,N,2224,5404,198000,182000,0.411547,Pay-off,non-default,IN,"43,003",0
56,61600,100,677,Y,2615,7333,239000,239000,0.356607,Pay-off,non-default,DC,"43,003",0
33,156878,90,696,N,1056,2064,107880,109000,0.511628,Active,non-default,MO,"43,988",1
45,63050,97,763,Y,1340,5375,186000,186000,0.249302,Pay-off,non-default,MD,"56,763",0
31,121600,95,743,N,1349,3167,129000,126685,0.425955,Active,non-default,GA,"43,217",0
34,90000,100,769,N,1708,8228,187000,186950,0.207584,Active,non-default,TX,"41,275",0
37,171000,98,746,N,1758,2592,117000,107400,0.678241,Active,non-default,TN,"38,550",1
45,126000,97,794,Y,774,2700,90000,89900,0.286667,Active,non-default,CO,"51,022",1
47,99900,80,665,N,2561,4167,117000,115700,0.614591,Pay-off,non-default,PA,"44,286",0
43,223000,95,704,Y,1182,2967,119000,115000,0.398382,Active,non-default,MD,"56,763",1
31,119495,95,681,N,1676,3047,92000,91500,0.550049,Pay-off,non-default,FL,"40,171",1
37,237650,100,654,N,1333,2815,145000,143000,0.473535,Pay-off,non-default,NH,"57,352",1
25,131400,90,698,N,1321,2262,109300,102500,0.583996,Pay-off,non-default,IA,"43,042",1
47,134900,100,737,N,2089,5985,126000,126000,0.349039,Active,non-default,VA,"53,275",1
26,169653,97,742,N,1045,2450,94000,94000,0.426531,Pay-off,non-default,VA,"53,275",1
44,125000,100,737,N,1698,5539,226000,219000,0.306554,Active,non-default,MN,"55,914",0
37,116300,97,638,N,5529,5025,340000,300000,1.100368,Pay-off,non-default,NY,"44,228",0
43,164900,87,618,Y,1789,3986,190000,190000,0.448821,Active,non-default,CA,"49,894",0
53,45000,100,788,Y,804,6289,95000,89000,0.127842,Pay-off,non-default,TN,"38,550",0
28,104700,98,650,Y,2923,7000,332000,330000,0.417571,Pay-off,non-default,MA,"52,354",0
27,80000,100,610,N,2263,7250,160000,157000,0.312138,Active,non-default,FL,"40,171",0
33,137750,95,669,Y,1565,3577,90000,72500,0.437517,Active,non-default,TX,"41,275",1
38,195700,95,602,Y,2351,4235,178500,178175,0.555136,Pay-off,non-default,FL,"40,171",1
31,65000,100,585,N,0,6240,124000,123943,0,Default,default,AZ,"42,590",0
67,115862,95,753,N,872,2022,125000,125000,0.431256,Active,non-default,AR,"33,948",0
46,125999,100,606,Y,1181,5493,184000,182000,0.215001,Pay-off,non-default,NH,"57,352",0
23,251980,85,772,N,1362,4218,98000,97000,0.322902,Pay-off,non-default,TX,"41,275",1
25,184203,97,621,N,1009,3564,123000,120500,0.283109,Pay-off,non-default,AZ,"42,590",1
37,221600,80,748,N,594,1510,48500,48400,0.393377,Pay-off,non-default,MD,"56,763",1
31,172160,80,750,Y,1122,2571,80000,75000,0.436406,Active,non-default,IL,"45,787",1
37,163770,100,643,Y,668,2531,88000,85000,0.263927,Pay-off,non-default,VA,"53,275",1
37,180000,90,657,Y,571,2080,61600,61600,0.274519,Default,default,AZ,"42,590",1
41,111000,92,773,N,1122,5264,238000,237000,0.213146,Pay-off,non-default,WI,"47,220",0
31,320950,98,685,Y,636,1156,60000,59360,0.550173,Active,non-default,NY,"44,228",1
50,145600,80,616,N,0,5025,165000,165000,0,Pay-off,non-default,NJ,"56,772",0
29,216000,90,763,N,1174,2292,91000,90720,0.512216,Pay-off,non-default,MI,"44,476",1
33,127000,100,678,N,1196,6198,160000,127000,0.192965,Active,non-default,KS,"43,725",0
37,368000,80,776,N,0,5025,150000,150000,0,Active,non-default,FL,"40,171",1
21,204300,90,642,N,969,3176,38000,36800,0.305101,Active,non-default,AL,"38,111",1
24,71900,100,752,N,2288,8103,214500,214500,0.282365,Active,non-default,AZ,"42,590",0
22,204750,99,706,N,953,2809,122000,118000,0.339267,Active,non-default,KY,"37,396",1
37,192000,100,648,Y,1393,3130,87000,86520,0.445048,Pay-off,non-default,NV,"46,984",1
37,195000,75,780,Y,2843,9538,420000,420500,0.298071,Pay-off,non-default,NY,"44,228",0
44,137750,95,777,N,840,3393,120000,119365,0.247569,Active,non-default,SC,"39,326",1
30,212882,97,685,N,463,4370,75000,67000,0.10595,Active,non-default,NC,"39,000",1
29,100900,100,800,Y,2277,5568,280000,278866,0.408944,Pay-off,non-default,NY,"44,228",0
37,170000,87,645,N,0,5025,305000,305000,0,Pay-off,non-default,NJ,"56,772",0
37,96951,97,613,Y,2966,7374,303000,303000,0.402224,Active,non-default,VA,"53,275",0
36,164000,80,580,Y,1502,4778,94500,94500,0.314357,Pay-off,non-default,FL,"40,171",1
33,219350,90,710,N,1782,3048,108000,108000,0.584646,Pay-off,non-default,VA,"53,275",1
34,150550,97,686,N,786,2229,81000,81000,0.352624,Pay-off,non-default,CA,"49,894",1
32,131950,102,771,N,2124,4807,219700,219690,0.441856,Active,non-default,CA,"49,894",0
41,235000,100,727,Y,1192,1797,120000,90000,0.663328,Active,non-default,WA,"48,688",1
57,157700,80,657,Y,1071,2600,89000,89000,0.411923,Pay-off,non-default,FL,"40,171",1
49,61750,100,618,N,4826,8160,176000,164327,0.591422,Active,non-default,AZ,"42,590",0
25,49000,100,723,N,2575,7916,195000,194500,0.325291,Active,non-default,CO,"51,022",0
31,130850,100,790,N,1888,5003,237000,213500,0.377374,Active,non-default,WA,"48,688",0
41,140700,100,690,Y,1887,4550,161095,161095,0.414725,Pay-off,non-default,MN,"55,914",0
67,117600,80,694,N,1325,5000,131500,131500,0.265,Active,non-default,VA,"53,275",0
40,161500,95,780,N,1276,2073,147000,140000,0.615533,Pay-off,non-default,FL,"40,171",1
38,159000,99,592,Y,1733,4086,119000,114900,0.424131,Active,non-default,IN,"43,003",1
35,222378,92,710,Y,0,5025,135000,135000,0,Active,non-default,FL,"40,171",1
25,124400,80,661,N,1285,5580,109000,108000,0.230287,Active,non-default,TN,"38,550",1
37,80000,97,664,N,1679,3999,142000,139374,0.419855,Active,non-default,GA,"43,217",0
47,45450,97,714,N,3259,6133,312000,311195,0.531388,Active,non-default,CA,"49,894",0
38,118500,100,641,N,2022,2987,175000,169900,0.676933,Active,non-default,GA,"43,217",0
37,136800,95,631,N,0,5025,300000,297053,0,Pay-off,non-default,MD,"56,763",0
61,75000,79,630,N,5355,10000,320000,317000,0.5355,Active,non-default,VA,"53,275",0
41,139000,94,689,Y,2801,4413,280000,270000,0.634716,Pay-off,non-default,FL,"40,171",0
34,112575,95,794,N,3124,6450,425000,425000,0.484341,Pay-off,non-default,NY,"44,228",0
36,185400,90,701,N,4252,12605,235000,220000,0.337326,Active,non-default,GA,"43,217",0
25,182200,80,634,Y,1643,4813,158000,157900,0.341367,Active,non-default,MO,"43,988",1
26,83420,97,666,N,2692,6604,185000,184687,0.407632,Pay-off,non-default,AZ,"42,590",0
38,235450,97,798,N,1096,2167,127000,127000,0.505768,Pay-off,non-default,MO,"43,988",1
30,71000,100,696,N,0,4800,255000,255000,0,Active,non-default,CA,"49,894",0
29,302100,95,657,N,3462,15593,318000,314000,0.222023,Pay-off,non-default,NJ,"56,772",0
44,204250,95,756,N,911,1000,71000,63200,0.911,Active,non-default,OH,"44,160",1
45,294770,80,723,N,526,1382,82005,82000,0.380608,Active,non-default,AL,"38,111",1
37,92000,100,774,N,1701,5737,150000,149000,0.296496,Pay-off,non-default,MO,"43,988",0
37,192850,95,749,N,3148,9750,310000,299000,0.322872,Active,non-default,MD,"56,763",0
21,147500,97,591,N,2343,7722,164000,155315,0.303419,Active,non-default,TX,"41,275",0
29,62321,102,719,N,1976,2617,130000,130000,0.755063,Active,non-default,AZ,"42,590",0
37,221000,85,624,N,7610,5025,250000,247347,1.514523,Pay-off,non-default,FL,"40,171",0
63,108900,84,633,N,2108,5998,193000,192125,0.35145,Active,non-default,GA,"43,217",0
27,148500,99,672,N,1036,4500,118000,118000,0.230222,Pay-off,non-default,MI,"44,476",1
26,138670,100,667,N,2153,6302,179000,177900,0.341638,Pay-off,non-default,FL,"40,171",0
37,166950,63,662,N,1705,3300,120000,120000,0.516667,Active,non-default,UT,"50,614",1
39,116350,95,767,N,1494,3053,138000,131500,0.489355,Active,non-default,GA,"43,217",0
27,220883,95,736,N,2321,3336,190000,190000,0.695743,Pay-off,non-default,MD,"56,763",1
34,162000,100,510,Y,1025,2796,136000,133400,0.366595,Active,non-default,GA,"43,217",1
37,91000,77,774,N,2993,5416,300000,300000,0.552622,Pay-off,non-default,GA,"43,217",0
58,117000,100,767,N,1091,4155,140000,131500,0.262575,Pay-off,non-default,CA,"49,894",0
45,110400,80,653,N,1860,5917,207000,204000,0.314348,Active,non-default,VA,"53,275",0
40,139000,100,605,N,2615,5304,178000,177820,0.493024,Default,default,NC,"39,000",0
36,62900,100,666,N,0,6000,203000,62900,0,Pay-off,non-default,CA,"49,894",0
45,174900,100,676,N,1140,3343,102000,98000,0.341011,Active,non-default,FL,"40,171",1
34,216000,90,749,N,2183,5020,265000,265000,0.434861,Pay-off,non-default,MD,"56,763",0
30,243390,95,658,Y,1067,2166,106000,106000,0.492613,Active,non-default,FL,"40,171",1
44,184500,90,674,N,988,5025,108500,108500,0.196629,Default,default,NC,"39,000",1
37,114400,90,690,N,1845,5700,215000,210000,0.323684,Pay-off,non-default,NJ,"56,772",0
71,50000,100,697,N,1728,6645,225000,50000,0.260045,Pay-off,non-default,ID,"42,519",0
37,173500,100,674,N,1106,3067,147000,142000,0.360613,Active,non-default,MI,"44,476",1
37,251100,90,747,N,714,2513,85000,85000,0.284123,Pay-off,non-default,FL,"40,171",1
37,116000,100,775,N,2918,6082,118000,117000,0.479776,Active,non-default,AL,"38,111",0
44,255000,80,730,N,1775,3512,154000,153821,0.50541,Active,non-default,GA,"43,217",1
31,127800,80,602,N,2486,5095,261500,260572,0.487929,Pay-off,non-default,GA,"43,217",0
46,99600,95,714,Y,2046,3692,162900,162900,0.554171,Active,non-default,GA,"43,217",0
36,96500,100,711,N,1890,5454,177000,176900,0.346535,Pay-off,non-default,VA,"53,275",0
37,131300,80,617,N,1516,4340,205000,200000,0.349309,Pay-off,non-default,MD,"56,763",0
28,123150,97,760,N,2145,6997,237000,231517,0.30656,Active,non-default,VA,"53,275",0
34,265000,89,684,N,1781,3149,176000,175837,0.565576,Pay-off,non-default,NV,"46,984",1
38,146610,90,744,N,2995,3401,185000,185000,0.880623,Pay-off,non-default,MI,"44,476",0
58,62400,80,694,Y,1609,4020,46500,46500,0.400249,Active,non-default,TX,"41,275",1
31,294753,95,622,N,1709,5025,93000,98000,0.340121,Active,non-default,NJ,"56,772",1
76,65450,95,713,N,2652,6480,199500,197000,0.409259,Pay-off,non-default,CA,"49,894",0
38,209700,90,518,Y,2512,4000,291000,291000,0.628,Pay-off,non-default,CA,"49,894",0
55,98000,98,739,Y,1040,2959,125000,125000,0.35147,Active,non-default,RI,"46,199",0
37,144000,80,669,Y,1539,3600,134000,134000,0.4275,Active,non-default,FL,"40,171",1
37,130700,98,788,Y,1775,4000,218000,218000,0.44375,Pay-off,non-default,CA,"49,894",0
32,86782,102,600,Y,1619,5722,168000,168000,0.282943,Active,non-default,NC,"39,000",0
56,152000,80,733,N,1596,10167,287000,282175,0.156978,Active,non-default,FL,"40,171",0
27,92300,100,752,N,2752,7950,280000,279800,0.346164,Pay-off,non-default,WA,"48,688",0
59,122000,80,600,Y,455,1370,59500,39900,0.332117,Active,non-default,KS,"43,725",1
65,112300,94,679,N,1954,4861,121000,119300,0.401975,Pay-off,non-default,AZ,"42,590",0
32,245900,95,731,Y,908,2170,112500,112303,0.418433,Active,non-default,GA,"43,217",1
33,58900,95,690,N,1399,3841,92000,90000,0.364228,Active,non-default,ND,"39,594",0
37,121950,100,724,N,2706,5582,212000,212000,0.484772,Active,non-default,CA,"49,894",0
37,126100,97,745,N,2366,4860,176000,175000,0.486831,Pay-off,non-default,TN,"38,550",0
40,32205,95,752,N,3651,8419,380000,380000,0.433662,Active,non-default,FL,"40,171",0
33,181450,95,727,N,1251,2773,179500,179012,0.451136,Active,non-default,GA,"43,217",1
51,154950,100,617,Y,1593,3416,121000,120800,0.466335,Default,default,FL,"40,171",1
42,44000,100,790,N,1884,8397,160000,152500,0.224366,Active,non-default,OR,"42,617",0
42,82400,80,756,N,939,3500,150000,150000,0.268286,Pay-off,non-default,NV,"46,984",0
74,255075,95,745,Y,4271,9913,625000,622000,0.430848,Active,non-default,NY,"44,228",0
33,205650,100,744,N,3151,4333,289525,289525,0.72721,Active,non-default,TX,"41,275",0
28,176525,95,779,N,655,2066,98000,98000,0.317038,Pay-off,non-default,NC,"39,000",1
35,216684,95,799,N,645,2500,78500,78500,0.258,Pay-off,non-default,FL,"40,171",1
44,117740,102,796,N,1117,4000,146000,144001,0.27925,Active,non-default,MO,"43,988",0
27,258000,100,796,N,2205,3916,123000,122500,0.563075,Pay-off,non-default,RI,"46,199",1
33,216000,80,758,N,1308,5907,153000,152500,0.221432,Active,non-default,OH,"44,160",1
54,186000,80,684,N,1807,2917,225000,228000,0.619472,Pay-off,non-default,CA,"49,894",0
25,114250,98,628,N,1139,4000,133000,128500,0.28475,Pay-off,non-default,OR,"42,617",0
37,287935,95,720,Y,1471,3332,190000,190000,0.441477,Active,non-default,GA,"43,217",1
37,110400,80,662,N,2324,9000,290000,283500,0.258222,Active,non-default,NV,"46,984",0
25,177500,100,675,Y,713,2354,91000,91000,0.302889,Active,non-default,VA,"53,275",1
34,150052,95,635,N,1019,3537,90500,90500,0.288097,Active,non-default,VA,"53,275",1
34,129920,102,703,N,0,5650,290000,290000,0,Active,non-default,MA,"52,354",0
47,239650,90,685,N,0,5025,320000,295000,0,Pay-off,non-default,NJ,"56,772",0
38,278500,95,654,N,0,5025,198000,198000,0,Pay-off,non-default,FL,"40,171",1
23,123200,80,717,N,1762,8000,157000,150000,0.22025,Pay-off,non-default,MA,"52,354",0
37,246000,85,778,N,609,2566,70000,68900,0.237334,Pay-off,non-default,FL,"40,171",1
37,193800,95,802,N,457,1800,87000,71500,0.253889,Active,non-default,OR,"42,617",1
87,265500,90,670,N,1153,2678,58400,54600,0.430545,Active,non-default,FL,"40,171",1
31,179553,102,633,Y,1855,3175,160000,159900,0.584252,Pay-off,non-default,MD,"56,763",1
30,130000,90,631,Y,1994,4163,151000,151000,0.478982,Pay-off,non-default,CA,"49,894",0
42,177560,90,672,Y,1871,3402,185000,175000,0.549971,Pay-off,non-default,MA,"52,354",0
30,54500,100,610,N,6238,8276,220000,215000,0.753746,Pay-off,non-default,IL,"45,787",0
39,373500,90,676,N,3090,12035,350000,350000,0.256751,Pay-off,non-default,NY,"44,228",1
37,118500,95,716,N,596,2500,107000,104000,0.2384,Pay-off,non-default,OH,"44,160",1
28,181000,72,698,N,3716,16666,375000,375000,0.222969,Pay-off,non-default,MI,"44,476",0
37,320150,95,658,N,0,5025,264300,255000,0,Pay-off,non-default,FL,"40,171",1
27,164950,98,639,Y,1618,3862,93000,92300,0.418954,Active,non-default,GA,"43,217",1
52,256000,80,664,N,2554,4551,400000,400000,0.561195,Pay-off,non-default,GA,"43,217",0
24,109250,95,718,Y,715,2615,66000,66000,0.273423,Active,non-default,MO,"43,988",1
